id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,no_consumption,churn,days_active,days_since_last_modification,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max
011fefdd704a71caeeefb7501fbf0a59,ppcxfxbffsxaakxamcdpexdoxulfwwae,,21496,0,1416,0,0,2191,-302,,,,,1377.89,0,0,16.25,0.14207,0,44.31137796,0,0,29.76,29.76,1,144.39,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
0123d2d182eaeacd016aed82b95763bf,scdupipedpwefxmbadpfddxkwpxxeloc,foosdfpfkusacimwkcsosbicdxkicaua,3199,0,297,0,0,1413,367,247.86,247.86,2444.9,29.68,335.67,297,0,146.2,0.114586,0.097701,40.606701,0,29.68,76.92,76.92,1,34.4,4,lxidpiddsbxsbosboudacockeimpuepw,30.8
01269a9df48c0b0b2215333ca34f89b9,sffadmsbuamddwapeumdfibkmpkdicmc,usilxuppasemubllopkaafesmlibmsdf,14178,0,887,0,0,1827,26,,,,,1498.97,887,0,129.61,0.115761,0.099419,40.606701,0,87.28,12.3,12.3,1,181.08,4,lxidpiddsbxsbosboudacockeimpuepw,19.72
01290ddfd35c01340848d10715209d89,bxopwkbwdewxssbmkwcummkaakbwafxf,foosdfpfkusacimwkcsosbicdxkicaua,6719,0,0,1,0,1461,47,,,,,991.03,0,0,18.32,0.144039,0,45.30837756,0,0,15.78,15.78,1,82.91,3,lxidpiddsbxsbosboudacockeimpuepw,13.856
0129b446e46be1fffa84c8ae42d901f3,,,13131,0,1273,0,0,2557,62,,,,,1552.22,1273,0,16.79,0.160397,0.081752,44.31137796,0,133.55,6.18,6.18,1,56.05,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
0131031561b7de338f5bc0794ee1534b,apdekpcbwosbxepsfxclislboipuxpop,,70288,0,10988,0,0,2921,2556,,,,,665.04,1003,0,131.76,0.100528,0.092955,58.99595196,0,85.77,-3.69,-3.69,1,87.16,7,ldkssxwpmemidmecebumciepifcamkci,16
0133c16aed574ae656be7b2fb2491772,,,21590,0,2066,0,0,2922,2558,,,,,2233.15,2066,0,130.4,0.115237,0.100123,40.606701,0,206.34,19.21,19.21,1,241.43,7,ldkssxwpmemidmecebumciepifcamkci,40
013dc75cc81ca4669eb19adf87d86468,bapcuxcousodpaabofsesslupodaapcx,,253910,219127,18600,0,0,2557,26,,,,,1963.99,1713,0,135.73,0.114667,0.099548,40.606701,1,171.75,5.64,5.64,3,207.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,30
013f68981653185623a6bb5bbcbe012f,,,78408,367557,7984,0,0,2192,1827,,,,,2707.47,2101,0,134.21,0.11691,0.100572,40.606701,1,206.27,33.46,33.46,2,329.62,6,ldkssxwpmemidmecebumciepifcamkci,27.71
0144f26abd8ff2c687c293ebb5ad885f,,,7513,0,0,1,1,2556,2191,,,,,820.58,0,0,13.77,0.167086,0.088444,46.30537836,0,0,21.09,21.09,1,75.06,6,ldkssxwpmemidmecebumciepifcamkci,10.392
01495c955be7ec5e7f3203406785aae0,,foosdfpfkusacimwkcsosbicdxkicaua,29552,0,1260,0,0,2192,1827,248.79,248.79,2720.29,70.63,864.73,751,0,144.49,0.115174,0.098837,40.606701,0,70.63,53.92,53.92,1,100.09,6,lxidpiddsbxsbosboudacockeimpuepw,26.4
015a849b37e83bdc6fefd16a953dd6a8,,,3744,0,0,1,0,2345,-334,,,,,554.52,0,0,16.45,0.146348,0,45.80687796,0,0,30.75,30.75,1,56.78,6,lxidpiddsbxsbosboudacockeimpuepw,13.856
015d24fe57bf9db4ce8f79e266ede43d,mpicaaibskkfmxoblmwwwuuwpkecacil,foosdfpfkusacimwkcsosbicdxkicaua,26805,0,2660,0,0,1461,13,384.7,384.7,4210.72,263.25,2816.65,2660,0,143.23,0.115182,0.098841,40.606701,0,263.25,23.88,23.88,1,313.15,4,lxidpiddsbxsbosboudacockeimpuepw,19.8
015e995cc1410544e542e5166f525b0e,,foosdfpfkusacimwkcsosbicdxkicaua,13768,152701,0,1,0,1461,1099,161.68,161.68,2124.84,0,514.41,0,0,145.01,0.120372,0.103487,40.606701,1,0,52.22,52.22,2,68.16,4,lxidpiddsbxsbosboudacockeimpuepw,23
0162909885e753a5d1ac54cb68a24e0d,,foosdfpfkusacimwkcsosbicdxkicaua,3801,0,348,0,0,1827,1465,,,,,385.97,348,0,129.6,0.11691,0.100572,40.606701,0,34.67,40.78,40.78,1,47.49,5,lxidpiddsbxsbosboudacockeimpuepw,20
016db61ecbf467db158fcf65bff2b706,fmwdwsxillemwbbwelxsampiuwwpcdcb,,37871,9792,4506,0,1,4018,3658,,,,,3804.14,4506,0,132.1,0.115174,0.098837,40.606701,1,437.36,17.52,17.52,2,393.45,11,ldkssxwpmemidmecebumciepifcamkci,16.5
017487e02eb7e940c9bcc5a2f9dd6d51,,foosdfpfkusacimwkcsosbicdxkicaua,1817,167138,307,0,0,2557,48,,,,,267.62,307,0,19.38,0.14317,0,44.31137796,1,44.42,18.62,18.62,2,23.86,7,ldkssxwpmemidmecebumciepifcamkci,13.2
01756cc0548891ed0e748d32f19323b7,,foosdfpfkusacimwkcsosbicdxkicaua,18710,9135,0,1,0,1461,64,0,0,3274.31,0,2750.1,0,0,19.66,0.141434,0,44.31137796,1,0,14.7,14.7,2,221.81,3,lxidpiddsbxsbosboudacockeimpuepw,13.85
0176fd4562655dccdd209b39f6e4f0f0,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,32093,805464,0,1,0,1461,1098,0,0,2564.01,0,2038.61,0,0,19.41,0.145789,0,44.31137796,1,0,9.2,9.2,2,192.09,3,lxidpiddsbxsbosboudacockeimpuepw,13.85
017cb53e2e367f26a0df68cd8bf0eaed,,foosdfpfkusacimwkcsosbicdxkicaua,6057,0,0,1,0,2557,2192,,,,,900.66,0,0,0,0.144902,0,44.31137796,0,0,10.94,10.94,1,104.84,6,lxidpiddsbxsbosboudacockeimpuepw,11.42
017d481a88d2f0a1b51600f3b7621dab,,foosdfpfkusacimwkcsosbicdxkicaua,16497,0,579,0,0,1847,47,,,,,629.52,579,0,130.32,0.115182,0.098841,40.606701,0,55.73,22.5,22.5,1,74.2,4,lxidpiddsbxsbosboudacockeimpuepw,20
0182220101c51f73b5ac7014a166d220,mkauefdplcsocbdeeopxiiuoumpawpds,foosdfpfkusacimwkcsosbicdxkicaua,109808,0,12216,0,0,2192,1828,1761.24,1761.24,15883.29,1139.06,10615.41,12216,0,148.2,0.110083,0.093746,40.606701,0,1139.06,-8.27,-8.27,1,714.08,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,80
0187ff17d6e9f030d4715f59a3d46397,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1572886,0,166003,0,0,2250,241,,,,,1459.22,3464,0,16.57,0.137152,0,44.31137796,0,479.68,0.12,0.12,1,71.11,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
01957677ffae06c92a67c7518ee1944b,,usilxuppasemubllopkaafesmlibmsdf,23842,0,0,1,1,1461,64,0,0,3522.43,0,3123.55,0,0,19.5,0.142321,0,44.31137796,0,0,4.86,4.86,1,221.84,3,lxidpiddsbxsbosboudacockeimpuepw,10.39
019ba605521c8a17253bdc793d703b89,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,718782,0,38979,0,0,1827,306,,,,,771.44,1138,0,143.4,0.109966,0.093629,40.606701,0,102.99,-0.86,-0.86,6,49.46,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.785
01a0307ea9865596f0f7f8cd3844e6cc,wxemiwkumpibllwklfbcooafckufkdlm,usilxuppasemubllopkaafesmlibmsdf,128646,0,31710,0,0,2192,-12,,,,,209.54,93,0,142.72,0.114603,0.098261,40.606701,0,9.05,122.44,122.44,1,25.58,6,ldkssxwpmemidmecebumciepifcamkci,60
01aeb4492c8ee28cd6c6b9517c52362a,,,10594,40741,1220,0,0,2557,2192,,,,,1055,1220,0,132.14,0.115174,0.098837,40.606701,1,119.82,18.12,18.12,4,117.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.7
01af08a38d2c483f42c061adf83bcac7,,,4598,0,0,1,0,2432,344,,,,,668.81,0,0,18.32,0.146348,0,45.80687796,0,0,18.12,18.12,1,61.86,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
01b76cb3c28b6cce823d0a213bbc678f,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,835153,0,120324,0,0,2192,1828,,,,,156.53,570,0,141.65,0.167086,0.088444,46.30537836,0,76.24,30.9,30.9,1,6.06,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5
01c9ffa78e4f47f8874e3f81c947c34c,pffpiboilxxdeluedfxssmaklbdplfmi,foosdfpfkusacimwkcsosbicdxkicaua,142549,191838,12261,0,0,2192,30,1089.45,1089.45,13818.75,798.02,10748.19,8667,0,142.94,0.110385,0.095267,40.606701,1,798.02,-8.31,-8.31,4,778.46,5,lxidpiddsbxsbosboudacockeimpuepw,45
01ca7efd3425707a24bdcf6982384987,,foosdfpfkusacimwkcsosbicdxkicaua,2347,0,260,0,0,1971,726,153.97,153.97,1482.21,25.56,233.39,260,0,145.82,0.116902,0.100015,40.606701,1,25.56,43.32,43.32,2,23.1,4,lxidpiddsbxsbosboudacockeimpuepw,17.321
01cd7f3d796d527b174d1a79c55cf9de,,,10476,0,0,1,0,2557,52,,,,,700.14,0,0,18.23,0.163619,0.084973,45.30837756,0,0,17.67,17.67,1,57.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
01cde600c358e7761200e4ad4a249e70,,foosdfpfkusacimwkcsosbicdxkicaua,6021,0,466,0,1,2498,2134,,,,,166.86,0,0,13.94,0.146348,0,46.30537836,0,0,21.92,21.92,1,14.1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.56
01cef6147de938c6c984b4ec406a5ef2,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,351441,0,79727,0,0,2192,1827,,,,,3393.86,3031,0,131.76,0.115237,0.100123,40.606701,0,304.68,0.84,0.84,1,394.52,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
01cf6adaab6c04ff57fe28f94bd108a3,ppcxfxbffsxaakxamcdpexdoxulfwwae,foosdfpfkusacimwkcsosbicdxkicaua,155986,0,12685,0,0,1461,32,590.81,590.81,6906.57,350.51,4122.88,3456,0,142.45,0.115182,0.098841,40.606701,0,350.51,44.07,44.07,1,462.78,4,lxidpiddsbxsbosboudacockeimpuepw,41.5
01d9d88a4ec7fb965b2d447ca8ad12bc,,foosdfpfkusacimwkcsosbicdxkicaua,4319,0,235,0,0,1827,23,155.22,155.22,1567.62,22.03,274.72,235,0,143.63,0.114603,0.098261,40.606701,0,22.03,28.36,28.36,1,33.92,5,lxidpiddsbxsbosboudacockeimpuepw,17.9
01dfc28bcf42e1af30a7d8b701541694,axsupumdipebmlbiwolspmkdouoiddbc,,22476,12787,1543,0,0,2381,-157,,,,,1323.67,1543,0,18.27,0.138305,0,44.31137796,1,216.29,25.84,25.84,2,127.52,6,lxidpiddsbxsbosboudacockeimpuepw,12.5
01e14a742470adb6bc20543ded64f4e4,,usilxuppasemubllopkaafesmlibmsdf,905,0,0,1,0,1461,1096,,,,,236.44,0,0,16.5,0.272981,0,59.26637796,0,0,153.78,153.78,1,131.62,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
01eb776170df2fda56c99b58b06bbf42,,,15950,0,2385,0,0,2192,63,,,,,207.47,198,0,16.08,0.14346,0,46.30537836,0,28.78,24.32,24.32,1,19.2,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.7
01f2b80e48993a6ebb6d088c5d74cb56,,ewpakwlliwisiwduibdlfmalxowmwpci,16486,0,0,1,0,1461,1096,,,,,1746.73,0,0,131.39,0.115174,0.098837,40.606701,0,0,13.31,13.31,1,209.79,3,ldkssxwpmemidmecebumciepifcamkci,27.7
01f9f90e71b962e072addcd3d68b324c,,lmkebamcaaclubfxadlmueccxoimlema,2052,0,0,1,0,1827,1462,,,,,308.94,0,0,18.69,0.145711,0,44.31137796,0,0,14.57,14.57,1,34.73,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
01fa5d40e2ff3215f41fd0c40e6d071b,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,295139,0,13307,0,1,1461,1100,,,,,12941.86,12510,0,22.41,,,,0,1089.24,-0.31,-0.31,1,737.81,4,lxidpiddsbxsbosboudacockeimpuepw,15.1
01fb90c92cc2ab60e81ffcec3a13ad10,,,4141,0,391,0,0,2557,55,,,,,617.02,391,0,13.78,0.144038,0,45.80687796,0,56.6,23.36,23.36,1,51.52,6,lxidpiddsbxsbosboudacockeimpuepw,15
01fbea88102b46f036ff17ebe4d23459,,lmkebamcaaclubfxadlmueccxoimlema,15040,4383,0,1,0,2171,2,,,,,1625.53,0,0,116.84,0.117496,0.101155,40.606701,1,0,30.18,30.18,2,204.98,6,,25
020713a0f41f18c39e5f054969e65cdd,,,45047,0,1041,0,0,4018,3653,,,,,4064.54,1041,0,129.61,0.102772,0.093731,58.99595196,0,92.26,0.12,0.12,1,449.8,10,lxidpiddsbxsbosboudacockeimpuepw,36
020b2cf4fda97d9000b00374ad959786,cluecxlameloamldmasudocsbmaoamdw,foosdfpfkusacimwkcsosbicdxkicaua,43951,0,0,1,1,2189,400,0,0,6331.2,0,4338.13,0,0,111.84,0.115232,0.100123,40.606701,0,0,2.04,2.04,1,571.36,5,lxidpiddsbxsbosboudacockeimpuepw,47
020fa2b7cec81412b28158b3f78e28d8,,usilxuppasemubllopkaafesmlibmsdf,6531,0,0,1,0,1460,-293,,,,,1243.83,0,28,15.3,0.186188,0,45.80687796,0,0,40.68,40.68,1,147.84,4,lxidpiddsbxsbosboudacockeimpuepw,12.5
0211e90883c68417f94760f25a589949,ckfxocssowaeipxueikxcmaxdmcduxsa,foosdfpfkusacimwkcsosbicdxkicaua,128,0,45,0,0,1095,731,,,,,14.01,45,0,132.87,0.1169,0.100015,40.606701,0,5.08,51.72,51.72,1,0.84,3,ldkssxwpmemidmecebumciepifcamkci,20.7
02179c040d0e5adf13756282fd04d8b5,,usilxuppasemubllopkaafesmlibmsdf,17339,0,1416,0,0,1095,-298,,,,,2562.26,1416,0,13.9,0.141838,0,44.31137796,0,202.47,33.84,33.84,1,269.75,3,lxidpiddsbxsbosboudacockeimpuepw,15
0218365ec0e5d9e9e7eefa273f7ed0f8,wxemiwkumpibllwklfbcooafckufkdlm,usilxuppasemubllopkaafesmlibmsdf,2940,0,476,0,0,1496,366,,,,,435.19,476,0,18.32,0.144902,0,44.31137796,0,69.7,7.95,7.95,1,38.79,3,lxidpiddsbxsbosboudacockeimpuepw,15
021cbcc5f973c4d7408973b8199157e2,sfisfxfcocfpcmckuekokxuseixdaoeu,foosdfpfkusacimwkcsosbicdxkicaua,9009,0,1340,0,0,1827,1462,,,,,1339.46,1340,0,20.03,0.144902,0,44.31137796,0,196.27,14.53,14.53,1,114.95,4,lxidpiddsbxsbosboudacockeimpuepw,15
021ee1f0c081940a983065e077756689,,foosdfpfkusacimwkcsosbicdxkicaua,11758,0,2296,0,1,2192,1838,,,,,1462.16,2296,0,13.74,0.16695,0.089695,44.31137796,0,274.49,16.08,16.08,1,108.88,6,lxidpiddsbxsbosboudacockeimpuepw,11
02233abfec3e36632480531bd8c152cf,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,161222,0,19247,0,0,1827,1462,,,,,1504.94,2413,0,15.12,0.166184,0.087553,44.31137796,0,254.97,4.95,4.95,1,132.52,4,lxidpiddsbxsbosboudacockeimpuepw,10.52
022999ad5b8b8f6be4860f2a30f644ac,,foosdfpfkusacimwkcsosbicdxkicaua,8926,0,0,1,0,2557,100,,,,,772.85,0,0,136.74,0.115237,0.100123,40.606701,0,0,20.66,20.66,1,106.21,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23
022f047feca4374d5ee8152af7ece033,,lmkebamcaaclubfxadlmueccxoimlema,3428,0,645,0,0,1827,1482,,,,,509.84,645,0,18.11,0.144902,0,44.31137796,0,94.68,16.92,16.92,1,47.76,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
0232f79f643e0e8a1980e5b1b502e12b,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,666859,0,67634,0,0,1460,1095,,,,,35753.6,43265,0,361.56,0.094954,0.087382,58.99595196,0,3390.48,-11.58,-11.58,1,1938.77,3,ldkssxwpmemidmecebumciepifcamkci,50
02348c1a06862c5b1f35c373c73b5392,,foosdfpfkusacimwkcsosbicdxkicaua,5990,0,475,0,0,2192,1827,,,,,895.98,475,0,6.84,0.145711,0,44.31137796,0,69.72,12.14,12.14,1,79.08,5,lxidpiddsbxsbosboudacockeimpuepw,12.5
0235d088798bdc68d4421f74ab6cb768,,ewpakwlliwisiwduibdlfmalxowmwpci,10998,0,1751,0,0,1837,368,,,,,464.99,531,0,16.16,0.142065,0,44.31137796,0,76.12,34.68,34.68,1,47.31,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
023722d5c17832a24205f26d1dca7194,sxublbwoeuckkocekklxkllcdxxaisop,foosdfpfkusacimwkcsosbicdxkicaua,7212,0,1757,0,0,2557,49,,,,,1077.59,1757,0,1.06,0.144152,0,44.31137796,0,255.55,33.12,33.12,1,104.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
023f12984a93031d52dcc3302bfe64cc,,foosdfpfkusacimwkcsosbicdxkicaua,20684,0,2341,0,0,1491,46,,,,,1318.93,1337,0,18.57,0.141434,0,44.31137796,0,191.43,7.88,7.88,1,101.31,3,lxidpiddsbxsbosboudacockeimpuepw,10.5
024cc0debba7ba84eb730f96a08bb5ca,,ewpakwlliwisiwduibdlfmalxowmwpci,11093,0,1183,0,0,1461,1096,,,,,425.69,476,0,141.79,0.11286,0.096521,40.606701,0,43.74,59.06,59.06,1,46.46,4,ldkssxwpmemidmecebumciepifcamkci,43.64
024d272466d3340815a995c3465b8a8e,,lmkebamcaaclubfxadlmueccxoimlema,148082,0,10495,0,0,1460,1095,,,,,3357.61,1946,0,132.53,0.115237,0.100123,40.606701,0,189.74,6.88,6.88,1,405.46,3,ldkssxwpmemidmecebumciepifcamkci,20.7
02502c644e3ef9a7f5759f6887365b2b,,ewpakwlliwisiwduibdlfmalxowmwpci,28026,0,4511,0,0,1461,1102,,,,,4092.25,4511,0,16.03,0.144149,0,44.31137796,0,656.08,21.34,21.34,1,377.94,4,ldkssxwpmemidmecebumciepifcamkci,10.392
0253fcafacb8e29022bf812c34fe9200,kmkacdccelocksmlpallpcwpiicoewsw,lmkebamcaaclubfxadlmueccxoimlema,187731,0,15990,0,0,1297,825,609.83,609.83,6191.74,420.57,4281.2,4357,0,143.61,0.111186,0.096074,40.606701,0,420.57,17.34,17.34,1,406.32,3,lxidpiddsbxsbosboudacockeimpuepw,27.71
0265633f933366679cb71e59b24608e3,,foosdfpfkusacimwkcsosbicdxkicaua,4721,0,0,1,1,1465,54,0,0,1470.38,0,699.61,0,0,19.33,0.141434,0,44.31137796,0,0,13.4,13.4,1,57.38,3,lxidpiddsbxsbosboudacockeimpuepw,13.856
026992f773d299cd0cead3ee2e559033,,,4436,0,788,0,0,2557,63,,,,,335,421,0,16.26,0.144963,0,44.31137796,0,61.57,26.04,26.04,1,34.08,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
026d7e86c8e269a63c2fbb2508bd3e14,,foosdfpfkusacimwkcsosbicdxkicaua,6401,0,247,0,1,2192,1827,,,,,288.34,247,0,131.03,0.115174,0.098837,40.606701,0,23.85,43.32,43.32,1,31.41,5,lxidpiddsbxsbosboudacockeimpuepw,17.321
027312804aa9086a236916bd468ff6c4,,foosdfpfkusacimwkcsosbicdxkicaua,4539,0,0,1,1,1461,8,,,,,487.3,0,0,121.18,0.114782,0.099665,40.9390266,0,0,18.99,18.99,1,73.14,3,ldkssxwpmemidmecebumciepifcamkci,16
027dd3e9595e0338f27fdd29d6697531,,foosdfpfkusacimwkcsosbicdxkicaua,3903,3665,544,0,0,2192,405,,,,,583,544,0,16.11,0.145711,0,44.31137796,1,80.29,19.2,19.2,2,52.09,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
027e35b0c3fee003163864d96a856da0,,foosdfpfkusacimwkcsosbicdxkicaua,21334,4980,3383,0,0,2190,1827,,,,,3170.5,3383,0,15.42,0.145789,0,44.31137796,1,494.86,8.8,8.8,3,306.76,5,ldkssxwpmemidmecebumciepifcamkci,13.2
0283816ba5d3f184c8b15bc512c70e5d,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,7817,0,1292,0,0,1827,586,,,,,561.26,665,0,18.17,0.145711,0,44.31137796,0,97.98,17.92,17.92,1,56.09,5,lxidpiddsbxsbosboudacockeimpuepw,11.04
0284068dc17b8051bb8603e27aaeede1,mpicaaibskkfmxoblmwwwuuwpkecacil,,17559,0,3749,0,0,2553,439,,,,,1828.29,3749,0,131.53,0.11286,0.096521,40.606701,0,374.43,8.66,8.66,1,166.79,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,18
0284bd6bee1918b1c2598240916d43c3,,,1855,0,0,1,0,2192,1828,,,,,279.86,0,0,16.57,0.147506,0,46.30537836,0,0,29.34,29.34,1,28.81,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5
028e294f3df60fec6611ca1b9872fba0,cfdsselwimsklimddecfifseabdkxfcs,,0,1521,0,1,0,2192,9,,,,,0,0,0,129.96,0.112289,0.095947,40.606701,1,0,27.97,27.97,2,0,5,lxidpiddsbxsbosboudacockeimpuepw,31.177
029710eca6b617b81aca89d813a1cc3b,,,72324,0,9544,0,0,2192,-101,,,,,871.14,904,0,130.68,0.115174,0.098837,40.606701,0,87.95,23.72,23.72,1,96.76,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001
029a5905394c6c7db7a90398377e1514,,foosdfpfkusacimwkcsosbicdxkicaua,63767,2762,13286,0,0,1461,38,1386.9,1386.9,9101,820.61,5526.29,8734,0,145.52,0.114595,0.097704,40.606701,1,820.61,54.84,54.84,2,578.8,3,lxidpiddsbxsbosboudacockeimpuepw,55
02a4e4d470f1e754331a31bf5a28e889,xufxifdsuplwioblexsdedieaowlkcox,foosdfpfkusacimwkcsosbicdxkicaua,42081,12853,3633,0,0,1528,731,,,,,4427.77,3633,0,178.82,0.115237,0.100123,40.606701,1,369.59,1.78,1.78,2,487.13,3,lxidpiddsbxsbosboudacockeimpuepw,40
02a522eb07ad260f3f91050dda2586f6,,,74111,0,4402,0,0,4018,3654,,,,,7340.23,4402,0,130.76,0.113323,0.096984,40.606701,0,427.87,15.78,15.78,1,666.95,11,ldkssxwpmemidmecebumciepifcamkci,33
02b712147fe60f2a79dffdc462d807f5,,foosdfpfkusacimwkcsosbicdxkicaua,10594,0,1826,0,0,2557,2192,,,,,1570.84,1826,0,0,0.146348,0,45.30837756,0,267.03,14.94,14.94,1,143.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,12.275
02ba8782378c8362075b52c4e178a228,,,13901,0,4860,0,0,3618,3253,0,0,0,0,0,4860,0,0,0.0006,0,0,0,0,24.84,24.84,1,168.66,9,lxidpiddsbxsbosboudacockeimpuepw,11
02bc25539c18998a24dbc0bcc60d82f2,duiwascsdupcmdfkspbukuuaklsawmmc,lmkebamcaaclubfxadlmueccxoimlema,59586,0,9741,0,0,2150,-267,,,,,1298.26,2153,0,133.72,0.111186,0.096074,40.606701,0,202.66,14.49,14.49,1,117.02,5,ldkssxwpmemidmecebumciepifcamkci,21
02bc81ecebcc8328dba4bf07bd6b6d55,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,46386,0,3183,0,0,1461,-12,,,,,4742.41,3183,0,126.77,0.115761,0.099419,40.606701,0,309.94,60.34,60.34,1,562,4,lxidpiddsbxsbosboudacockeimpuepw,50
02bea48a76429b156b35f4748ca9d6a2,,foosdfpfkusacimwkcsosbicdxkicaua,6630,275,1499,0,0,1063,-42086,255.56,255.56,1362.8,189.27,893.69,1413,30,15.51,0.229272,0.116714,45.80687796,1,189.27,33.19,33.19,2,43.63,3,lxidpiddsbxsbosboudacockeimpuepw,10.392
02c1b88c8fb41efd13dab463eae9ef1b,,foosdfpfkusacimwkcsosbicdxkicaua,99212,0,3896,0,1,2287,728,,,,,15230.92,3896,0,66.23,0.145711,0,44.31137796,0,571.49,8.76,8.76,1,522.64,6,lxidpiddsbxsbosboudacockeimpuepw,13.15
02c409144cd02ddca44173ded458b9e8,,,30020,0,4192,0,0,3683,32,,,,,0,4192,0,0,0,0,0,0,0,29.64,29.64,1,326.87,9,ldkssxwpmemidmecebumciepifcamkci,19.8
02d0659d4a3c834d686d268899f0cfd4,,foosdfpfkusacimwkcsosbicdxkicaua,5485,0,554,0,0,1201,732,,,,,816.51,554,0,12.69,0.144902,0,44.31137796,0,81.32,7.8,7.8,1,76.85,3,lxidpiddsbxsbosboudacockeimpuepw,10.392
02d43ba384c30966ce2199a6b66ba925,,,1079,4402,0,1,0,2192,386,,,,,160.15,0,0,9.64,0.145711,0,44.31137796,1,0,19.11,19.11,3,19.94,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
02dcab5d2f8736104225fe31b7bb800b,epmwweimsesebmlpseufxpckcxmmuxol,lmkebamcaaclubfxadlmueccxoimlema,91529,0,16630,0,0,2192,1831,,,,,4008.15,6247,0,134.22,0.115174,0.098837,40.606701,0,620.76,26.55,26.55,1,436.82,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,25
02e00b381bf94fb579962ecc1de5a397,kmkacdccelocksmlpallpcwpiicoewsw,foosdfpfkusacimwkcsosbicdxkicaua,20671,0,0,1,0,2939,-98,0,0,5973.91,0,1636.97,0,0,319.23,0.097493,0.089216,58.99595196,0,0,-9.33,-9.33,1,147.52,7,lxidpiddsbxsbosboudacockeimpuepw,52
02e0c61b68c7570e8d469f9fd73e7629,,lmkebamcaaclubfxadlmueccxoimlema,2882597,976731,382647,0,0,1461,1096,,,,,3693.8,2746,0,16.29,0.164057,0.086803,44.31137796,1,327.24,11.95,11.95,2,280.8,3,ldkssxwpmemidmecebumciepifcamkci,13.856
02e21a1ccbe1c003bf22f987db11ccc8,clbkplmouokdpxiwxebwculxxsdiuwap,foosdfpfkusacimwkcsosbicdxkicaua,4461,0,466,0,0,1461,22,164.91,164.91,1572.42,47.69,473.32,466,0,147,0.115761,0.099419,40.606701,0,47.69,20.43,20.43,1,58.61,4,lxidpiddsbxsbosboudacockeimpuepw,15.1
02e700a56852fb4fc3224574d65b29c9,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,41723,0,6622,0,0,1491,366,506.33,506.33,3777.65,331.65,2048.33,3274,0,146.95,0.116902,0.100015,40.606701,0,331.65,37.44,37.44,1,228.57,4,lxidpiddsbxsbosboudacockeimpuepw,25
